keyframe_id,time,x,y,theta,dr_x,dr_y,dr_theta,cov_xx,cov_yy,cov_tt,nssm_constraints
36,1506457053.314,35.275166198446314,-15.672736986257942,-0.7788205488153198,35.27516619844633,-15.672736986257958,-0.7788205488153195,54.832447817220626,29.096650634859103,0.09010000000000798,0
37,1506457079.902,33.28555258630457,-13.395984906205992,-0.51115601586919,33.28555258630458,-13.39598490620601,-0.5111560158691897,52.92994346157387,31.032088887177412,0.09260000000001072,0
38,1506457116.96,32.725151514373266,-12.346337151868674,0.021553494557329803,32.72515151437327,-12.34633715186869,0.021553494557330136,42.46745191296486,43.203716548262214,0.09510000000001069,0
39,1506457131.428,32.725151514373266,-12.346337151868674,-0.5225875071720031,32.72515151437327,-12.34633715186869,-0.5225875071720028,55.775026166820666,30.396142294402793,0.0976000000000069,0
40,1506457145.22,30.465046709660914,-10.319241809710933,-0.8012453009589134,30.46504670966093,-10.319241809710952,-0.8012453009589131,57.086065622648675,30.179846984830032,0.1001000000000116,0
41,1506457155.288,28.141137906223054,-8.395186578677732,-0.9455129038800142,28.141137906223072,-8.395186578677757,-0.945512903880014,52.557070447000946,37.178310227328055,0.10260000000001113,0
42,1506457165.457,25.562263441223227,-6.766399379879482,-1.0451019420516354,25.562263441223248,-6.76639937987951,-1.0451019420516352,45.833369663435434,46.84722446499295,0.10510000000001266,0
43,1506457173.03,22.901589304009583,-5.177341307281621,-0.9939414891679043,22.901589304009608,-5.177341307281649,-0.993941489167904,44.12836509462661,53.23077359887964,0.10760000000001053,0
44,1506457183.067,20.455811981626336,-3.4228429061886216,-0.8817437354907116,20.45581198162637,-3.422842906188653,-0.8817437354907113,46.555919505349216,58.233143110035634,0.11010000000000651,0
45,1506457193.187,18.101967483502477,-1.4992492028960174,-0.8469139503347813,18.101967483502513,-1.4992492028960533,-0.846913950334781,47.01053924646846,67.94130408764873,0.11260000000000774,0
46,1506457203.346,15.884177451313612,0.5832282021116721,-0.8367881744078474,15.884177451313649,0.5832282021116325,-0.8367881744078471,47.09478933703717,80.76880506070017,0.11510000000001658,0
47,1506457213.446,13.66557868364835,2.6486042510891137,-0.763903848698668,13.665578683648393,2.6486042510890706,-0.7639038486986678,51.76851424577664,91.01662276529773,0.11760000000001504,0
48,1506457223.529,11.60835698580717,4.862437178299115,-0.7565404005575174,11.608356985807214,4.86243717829907,-0.756540400557517,53.183225773568495,107.25643443068356,0.12010000000000613,0
49,1506457233.678,9.724903116715065,7.250579899983633,-0.5638593782989234,9.724903116715113,7.250579899983584,-0.5638593782989231,75.73857804039893,105.27849740708595,0.12260000000001924,0
50,1506457245.92,8.350752468348634,9.967389775167005,-0.28662240611564127,8.350752468348684,9.967389775166952,-0.2866224061156409,122.60898367568966,82.20489654250304,0.1251000000000328,0
51,1506457287.582,6.597756005176883,12.446655176155325,-0.770067133632632,6.597756005176935,12.446655176155268,-0.7700671336326317,59.28594946449538,170.90864880549418,0.1276000000000293,0
52,1506457298.64,4.296285412002753,14.358628882060593,-1.325147565467888,4.29628541200281,14.358628882060533,-1.3251475654678875,36.51142682231447,218.5412019733819,0.13010000000001692,0
53,1506457308.781,1.271284899176274,14.333676243229664,-1.7258123997701809,1.271284899176335,14.333676243229604,-1.7258123997701804,103.80575915044237,164.49650280331636,0.13259999999998998,0
54,1506457320.932,-1.7281181571124131,13.795894434500642,-1.7431353645869305,-1.7281181571123467,13.795894434500584,-1.74313536458693,125.99015908794708,153.43029530678913,0.13510000000001174,0
55,1506457330.984,-4.638316137094777,12.939917221493703,-1.968788931913374,-4.638316137094707,12.939917221493644,-1.9687889319133736,194.3103166199044,95.50890340448717,0.13759999999999387,0
56,1506457342.278,-5.929470425502263,12.40106258811268,-1.444367567792396,-5.92947042550219,12.401062588112623,-1.4443675677923955,90.58395784727804,203.63204924095547,0.14009999999998116,0
57,1506457352.383,-8.663028146316318,13.679640293130147,-1.1799931605701692,-8.663028146316243,13.679640293130088,-1.1799931605701688,56.08673164303887,268.37832171626496,0.1426000000000124,0
58,1506457362.511,-11.578443809579452,14.498424992394806,-1.4221883383312826,-11.578443809579374,14.498424992394744,-1.422188338331282,118.91281407698033,235.82782186310095,0.1450999999999936,0
59,1506457376.753,-14.565984963210296,15.09234315951591,-1.3241584756729594,-14.565984963210214,15.092343159515844,-1.324158475672959,112.38153730484436,273.9213809531917,0.1475999999999838,0
60,1506457389.946,-17.579188023656,15.351793373468194,-1.3833683614207306,-17.579188023655913,15.351793373468128,-1.3833683614207302,151.38586935137513,266.4362254707395,0.15009999999998072,0
61,1506457400.06,-20.492483542550175,16.1954626312412,-1.3074340877937844,-20.492483542550087,16.19546263124113,-1.307434087793784,147.9173369521561,308.395396811236,0.15260000000002166,0
62,1506457412.185,-23.41323443514368,16.894769705459897,-1.4681042179061503,-23.413234435143586,16.894769705459826,-1.4681042179061499,235.40997923712303,260.9008691866702,0.155099999999991,0
63,1506457422.339,-26.4446282367156,16.9398308441693,-1.7916348673915932,-26.444628236715502,16.93983084416923,-1.7916348673915927,404.8130859157014,129.42665182947164,0.15759999999999616,0
64,1506457432.399,-29.156983552814715,15.647145239453101,-2.1248692614489073,-29.156983552814612,15.647145239453032,-2.124869261448907,512.0490387430721,46.28932762407229,0.1600999999999469,0
65,1506457442.619,-31.244707932225005,13.440519370761832,-2.5741011356238817,-31.244707932224898,13.440519370761765,-2.574101135623881,441.5789389036732,127.0465580879936,0.1625999999999504,0
66,1506457452.835,-32.74654665811092,10.83208255009809,-2.6611763662555736,-32.74654665811081,10.832082550098024,-2.661176366255573,386.26416297422253,183.93185906497214,0.16510000000002226,0
67,1506457462.919,-33.992397941544,8.076005016500272,-2.7535263117032702,-33.992397941543885,8.07600501650021,-2.75352631170327,320.32536805276214,249.55978954935702,0.16760000000001707,0
68,1506457473.006,-34.918956312161015,5.196928112436935,-2.855125090217274,-34.9189563121609,5.196928112436873,-2.8551250902172733,248.00137856050574,318.9866671643716,0.17010000000001482,0
69,1506457478.601,-35.7031126038513,3.7387978751609774,-2.313736759980679,-35.70311260385118,3.7387978751609183,-2.3137367599806784,459.8166204241358,112.04640478645538,0.17259999999997927,0
70,1506457488.729,-38.18973432583513,1.9987287113053807,-2.233750384113709,-38.18973432583501,1.9987287113053278,-2.2337503841137085,495.28659865799165,108.75697656562679,0.1750999999999608,0
71,1506457498.92,-40.35183557244968,-0.15167596945263773,-2.446252314560151,-40.35183557244955,-0.15167596945268924,-2.4462523145601502,415.43817610480517,216.78707136870756,0.1775999999998069,0
72,1506457509.083,-41.94098544794556,-2.742656749957933,-2.721087437342521,-41.94098544794542,-2.742656749957978,-2.7210874373425207,263.24027750531394,388.8722368637901,0.18009999999982088,0
73,1506457523.96,-43.27238341815956,-5.462967169954343,-2.4508016132838693,-43.272383418159436,-5.46296716995439,-2.450801613283869,383.6600178200924,286.66283303009084,0.18259999999981788,0
74,1506457529.27,-44.57203399372056,-6.343294472824917,-1.864079450825957,-44.572033993720424,-6.343294472824958,-1.8640794508259566,608.3115833550585,85.15826535875136,0.1850999999997991,0
75,1506457539.437,-47.57005862721387,-6.150519487184846,-1.34192900428586,-47.57005862721373,-6.150519487184889,-1.3419290042858596,589.8632202166795,162.4712976866352,0.18759999999980104,0
76,1506457549.647,-50.61310922892741,-5.910363997116166,-1.6373629389346496,-50.61310922892727,-5.91036399711621,-1.6373629389346491,732.985282192668,82.6056405824948,0.19009999999974211,0
77,1506457559.862,-53.300381584747115,-5.917417660663945,-1.1100703123833942,-53.30038158474698,-5.9174176606639906,-1.1100703123833937,565.2834651848863,308.77129273818497,0.19259999999971292,0
78,1506457570.156,-55.30866670491049,-3.612229858712804,-0.6183854807892055,-55.308666704910365,-3.6122298587128516,-0.6183854807892052,221.87319252123936,702.7406256152765,0.19509999999963495,0
79,1506457581.361,-57.042132790067015,-1.1368622491291664,-0.4055932873934697,-57.04213279006689,-1.1368622491292169,-0.4055932873934694,108.83649648516418,864.0758097692876,0.1975999999996041,0
