keyframe_id,x,y
13,12.339271835704473,26.146822244568796
13,12.361798520691718,25.768909612917668
13,12.34065079351534,26.12368854444665
13,12.28479166714823,27.0607935583038
13,12.272537978099816,27.266364146179598
13,12.256630296279344,27.533234922045978
13,12.244600229296038,27.735053976876927
13,12.32726031049869,26.348330238453883
13,12.312658525927308,26.59329299428319
13,12.298397416371564,26.83254051097407
13,12.256750370957963,27.531220522776067
13,12.24705811427291,27.69381995684995
13,12.218431581703024,28.174064975797833
13,12.15696412800258,29.205256524930874
13,12.18434257337954,28.745949691777994
13,12.207443202278991,28.358408450573137
13,12.188427651839124,28.67741751529323
13,12.158554181184178,29.17858144234934
13,12.142488745296331,29.44809873521494
13,12.170342609225974,28.98081617565218
13,12.140473288127207,29.481910488839382
13,12.109801598915169,29.99646550631619
13,12.093216496728587,30.274700835530574
13,12.104069409103218,30.09262998582951
13,12.100806715932178,30.147365645480974
13,12.037458119457517,31.210115660350024
13,12.058321414064306,30.860108432290094
13,12.039341747532154,31.17851550066646
13,12.193821549970268,28.586928291567986
13,12.162963464113338,29.10461034023659
13,12.139815693418393,29.492942442591485
13,12.081986744360236,30.46309363601217
13,12.108497389861586,30.018345204813436
13,12.090122651481098,30.326603865206792
13,12.064257283245306,30.760526982795923
13,12.041363738478946,31.144594134948004
13,12.070282045140889,30.659454249532228
13,12.034444274638517,31.260676585207847
13,12.113313996062548,29.937540757729316
13,12.09139583462233,30.30524466425247
13,12.117126537346923,29.873580724956064
13,12.092305247098492,30.289988160141135
13,12.076490373471254,30.555301965305276
13,12.414726258709049,24.88098221601942
13,12.393767808040486,25.232585803141603
13,12.416883545580383,24.844791096055076
13,12.389903741326911,25.297410237869997
13,12.371933226464293,25.59888755544705
13,12.338364522832805,26.162043525252443
13,12.377453796004392,25.50627326425004
13,12.308896176539548,26.656410996737804
13,12.301738114105504,26.776496229585177
13,12.23241938801165,27.93940245460965
13,12.236529221943137,27.870454974872757
13,12.262151816316072,27.440604685108056
13,12.237221467219356,27.858841715565745
13,12.390407362675091,25.288961375147665
13,12.40522066821271,25.04045009697498
13,12.390951699326632,25.279829463523555
13,12.358355254440951,25.82667460634832
13,12.342900406238336,26.08594854564859
13,12.427943581101026,24.65924550281187
13,12.38814435788019,25.326926042295298
13,12.420875262572576,24.777825172121737
13,12.38424351971494,25.39236736300049
13,12.363633262915947,25.738129573033746
13,12.341685189204952,26.10633529440338
13,12.374841377299472,25.550099776154042
13,12.337555891372347,26.17560930483478
13,12.305247063929286,26.717629314058627
13,12.288866545502199,26.992432501038678
13,12.312819372655355,26.59059459412697
13,12.29001403610414,26.973181945822944
